潮州频道,#genre#
卫兰-傻女演唱会,http://em.21dtv.com/songs/60037533.mkv
卫诗-傻女演唱会,http://em.21dtv.com/songs/60037534.mkv
印度歌舞1,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAguOCe9wUotr-RqQU.mp4
印度歌舞2,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAguuCe9wUoyKfU-gI.mp4
印度歌舞3,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl_Ce9wUo6t-WdQ.mp4
印度歌舞4,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmeCe9wUoiJmTxgc.mp4
印度歌舞5,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgj_Ce9wUoqtHxJQ.mp4
印度歌舞6,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmuCe9wUokNHLuAQ.mp4
印度歌舞7,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgneCe9wUouKLe8Ac.mp4
印度歌舞9,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3N_e9wUogdbOaQ.mp4
印度歌舞10,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1t_e9wUouM_i8wM.mp4
印度神曲B,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg45qY9wUonJT41gc.mp4
印度神曲C,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvZ6k4wUo0cGkhgQ.mp4
印度神曲D,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghrTW4gUojKzXlwI.mp4
古巨基+侧田-年年有今日演唱会,http://em.21dtv.com/songs/60032631.mkv
古巨基+李泉-热情的沙漠,http://em.21dtv.com/songs/60098177.mkv
古巨基-年年有今日演唱会,http://em.21dtv.com/songs/60032632.mkv
只能拼自己DJ人不可貌相h,ttps://vd4.bdstatic.com/mda-mmw9fee0n7gtsu2k/480p/h264/1640932948187120706/mda-mmw9fee0n7gtsu2k.mp4
叶丽仪-今宵多珍重演唱会,http://em.21dtv.com/songs/60023927.mkv
叶丽仪-情人的眼泪演唱会,http://em.21dtv.com/songs/60035198.mkv
叶倩文+陈奕迅-女人的眼泪演唱会,http://em.21dtv.com/songs/60032929.mkv
叶倩文-冲动演唱会,http://em.21dtv.com/songs/60012844.mkv
叶倩文-女人的眼泪演唱会,http://em.21dtv.com/songs/60032930.mkv
叶倩文-我的爱对你说,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/7xXG24i7EbZtCTOtSnh%40%40sd.m3u8
叶倩文-曾经心痛,http://vodcdn.video.taobao.com/oss/ali-video/0ea34400f2502a94ee14aea506e0042b/video.m3u8
叶倩文-潇洒走一回,http://vodcdn.video.taobao.com/oss/ali-video/371d75312720e701b5f3988d46cdf4ef/video.m3u8
叶德娴-如果没有你演唱会,http://em.21dtv.com/songs/60036825.mkv
叶振棠+关菊英-两忘烟水里演唱会,http://em.21dtv.com/songs/60076513.mkv
叶振棠+陈秀雯-情缘万世长演唱会,http://em.21dtv.com/songs/60035441.mkv
叶筱萱《爱到最后是孤独》h,ttps://vd4.bdstatic.com/mda-mh9fjm2j86uyymfa/1080p/cae_h264/1628593607912074882/mda-mh9fjm2j86uyymfa.mp4
叹这一生,http://mobi.kuwo.cn/tmevideo/tme1662018.mp4#http://mobi.kuwo.cn/tmevideo/tme2033087.mp4
后来h,ttps://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9_qv4gUo4vCgPQ.mp4
吕方-朋友别哭,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/qgljCDKewD8vEgOMrrt%40%40sd.m3u8
吕珊+张伟文-情人的眼泪,http://em.21dtv.com/songs/60035203.mkv
吕珊-人生满希望演唱会,http://em.21dtv.com/songs/60077357.mkv
吕珊-默默祝福你演唱会,http://em.21dtv.com/songs/60062732.mkv
吴涤清-万水千山总是情,http://em.21dtv.com/songs/60067505.mkv
吴涤清-康定情歌演唱会,http://em.21dtv.com/songs/60067160.mkv
吴涤清-梅兰梅兰我爱你演唱会,http://em.21dtv.com/songs/60028993.mkv
吴涤清-温柔的倾诉演唱会,http://em.21dtv.com/songs/60068743.mkv
吴涤清-爱的路上千万里演唱会,http://em.21dtv.com/songs/60066783.mkv
吴涤清-草原之夜演唱会,http://em.21dtv.com/songs/60066903.mkv
吴涤清-阿里巴巴演唱会,http://em.21dtv.com/songs/60066768.mkv
吴蕙君-世界第一勇,http://em.21dtv.com/songs/60135018.mkv
周传雄-存在演唱会,http://em.21dtv.com/songs/60013616.mkv
周华健-温柔的瞬息,http://em.21dtv.com/songs/60090835.mkv
周华健-鬼迷心窍演唱会,http://em.21dtv.com/songs/60019401.mkv
周渝民-温柔的晚安演唱会,http://em.21dtv.com/songs/60044366.mkv
周蕙-如果没有你演唱会,http://em.21dtv.com/songs/60036826.mkv
周蕙-情人的眼泪演唱会,http://em.21dtv.com/songs/60035199.mkv
四海舞曲djh,ttps://vd2.bdstatic.com/mda-mkp6w1tjw8mz9kpx/sc/cae_h264/1637731815454834601/mda-mkp6w1tjw8mz9kpx.mp4
因果兄弟-我爱你中国演唱会,http://em.21dtv.com/songs/60044656.mkv
国际舞曲h,ttps://vd4.bdstatic.com/mda-mkpde77et4yvqx7e/sc/cae_h264/1637766610977026004/mda-mkpde77et4yvqx7e.mp4
在唱等你那么久h,ttps://15799848.s21v.faiusr.com/58/ABUIABA6GAAg68u04wUoqKv6igY.mp4
多彩的哈达h,ttps://vd2.bdstatic.com/mda-nccdp2tcnwx6cpmn/sc/cae_h264_delogo/1647164915434344506/mda-nccdp2tcnwx6cpmn.mp4
大风吹,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
天公不作美-黄静美h,ttps://vd2.bdstatic.com/mda-mcibj6pxkwe3x1ji/1080p/cae_h264/1616117049/mda-mcibj6pxkwe3x1ji.mp4
太极乐队-曙光演唱会,http://em.21dtv.com/songs/60039781.mkv
套马杆h,ttps://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnLvE4gUo8NTRJA.mp4
好歌分享《精选6首伤感DJ舞曲》h,ttps://vdse.bdstatic.com//0c87c8977d0a33498fe7362d3c60c22c.mp4
姜玉阳-刻骨的温柔688*464,http://cloud.video.taobao.com/play/u/1748679248/p/2/e/3/t/1/15883785.m3u8
姜育恒-梅兰梅兰我爱你,http://em.21dtv.com/songs/60028995.mkv
孙彭飞-温柔的伤害,http://em.21dtv.com/songs/60062958.mkv
孙楠+朱婷婷+王逸洁-美丽的神话,http://em.21dtv.com/songs/10012774.mkv
孙楠+王逸洁+朱婷婷-美丽的神话最美和声现场版,http://em.21dtv.com/songs/60100838.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029223.mkv
孙楠+韩红-美丽的神话演唱会,http://em.21dtv.com/songs/60029220.mkv
孙淑媚-没伴,http://em.21dtv.com/songs/60028706.mkv
孙维良+宁可-康定情歌演唱会,http://em.21dtv.com/songs/60067159.mkv
孙维良-清明上河图演唱会,http://em.21dtv.com/songs/60067333.mkv
孙维良-清明上河图现场,http://em.21dtv.com/songs/60096245.mkv
孙艺琪《寂寞的人别听伤感情歌》h,ttps://vd2.bdstatic.com/mda-mdscsws7443npwa8/1080p/cae_h264/1619516504/mda-mdscsws7443npwa8.mp4
孙露-鬼迷心窍,http://em.21dtv.com/songs/60115857.mkv
孤独的王,http://mobi.kuwo.cn/tmevideo/tme1257703.mp4
孤芳自赏h,ttps://vdse.bdstatic.com//650fda26067e619a8632b173052b3a08.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A25%3A59Z%2F-1%2Fhost
学生dj舞曲h,ttps://vd2.bdstatic.com/mda-mkncvdu8w51mdbqw/sc/cae_h264/1637659554429325643/mda-mkncvdu8w51mdbqw.mp4
宁可+孙维良-康定情歌演唱会,http://em.21dtv.com/songs/60083216.mkv
宇宁《千里江山（大型纪录片《紫禁城》主题歌h,ttps://vdse.bdstatic.com//688046e42c39cf6585106f945e2798e7.mov
安东阳+樊桐舟-万水千山总是爱,http://em.21dtv.com/songs/60099201.mkv
宋祖英+蒲巴甲+苏有朋-康定情歌,http://em.21dtv.com/songs/60076245.mkv
容祖儿+古巨基-情义两心坚演唱会,http://em.21dtv.com/songs/60035407.mkv
容祖儿-去火星恋爱演唱会,http://em.21dtv.com/songs/60035841.mkv
寂寞的人伤心的歌-龙梅子、杨海彪h,ttps://vd4.bdstatic.com/mda-kb5gc9c1vmtz93g8/v1-cae/sc/mda-kb5gc9c1vmtz93g8.mp4
小凤凤爱情一阵风,http://vd2.bdstatic.com/mda-jjm7vgq1iahz0zpg/mda-jjm7vgq1iahz0zpg.mp4
小武-迟到,http://em.21dtv.com/songs/60012779.mkv
小苹果h,ttps://15799848.s21v.faiusr.com/58/ABUIABA6GAAgy6fE4gUoksb_nwQ.mp4
小鱼授权h,ttps://vd4.bdstatic.com/mda-mkn4iq79ihtufbc1/sc/cae_h264/1637639849265611965/mda-mkn4iq79ihtufbc1.mp4
少女部落格-美丽的一天演唱会,http://em.21dtv.com/songs/60064526.mkv
尤雅-梅兰梅兰我爱你演唱会,http://em.21dtv.com/songs/60028994.mkv
就算没有如果张杰h,ttps://vdse.bdstatic.com//b362a1c2ecbc60b18d3dc06cdc97f142.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A58%3A51Z%2F-
尹光+吕有慧-俩忘烟水里演唱会,http://em.21dtv.com/songs/60061366.mkv
尹光-出册演唱会,http://em.21dtv.com/songs/60012914.mkv
屋顶着火宋茜h,ttps://vd3.bdstatic.com/mda-ife08h4xpq85sg65/logo//mda-ife08h4xpq85sg65.mp4?pd=19&vt=1
山歌《阿里山的姑娘》《康定情歌》《山路十八弯》《敖包相会》h,ttps://vdse.bdstatic.com//ae82f5b93166f47d85ff12124a021323.mp4
山鹰组合-七月火把节演唱会,http://em.21dtv.com/songs/60067315.mkv
崔健-不是我不明白演唱会,http://em.21dtv.com/songs/60011382.mkv
崔健-新长征路上的摇滚演唱会,http://em.21dtv.com/songs/60050989.mkv
崔萍-今宵多珍重演唱会,http://em.21dtv.com/songs/60023923.mkv
巫启贤-只因你伤心,http://vodcdn.video.taobao.com/oss/ali-video/c28acbe36530da595b04161855bba004/video.m3u8
常石磊-我爱你中国,http://em.21dtv.com/songs/60044657.mkv
干就完了h,ttps://vd3.bdstatic.com/mda-mkpd6xzxe91etw8c/sc/cae_h264/1637766099902911413/mda-mkpd6xzxe91etw8c.mp4
干露露-男人这东西,http://em.21dtv.com/songs/60079896.mkv
庄学忠-故乡的云,http://em.21dtv.com/songs/60019106.mkv
庾澄庆+吴莫愁+金池+王韵壹-热情的沙漠,http://em.21dtv.com/songs/60071078.mkv
庾澄庆-热情的沙漠,http://em.21dtv.com/songs/60036267.mkv
庾澄庆组学员-热情的沙漠,http://em.21dtv.com/songs/60081431.mkv
张也《望星空/为了谁/人间第一情/红梅赞/高天上流云》h,ttps://vdse.bdstatic.com//038c6250208e42b9427a885e0370e1a2.mp4
张伟文-故乡的雨演唱会,http://em.21dtv.com/songs/60019096.mkv
张伟文-漫步人生路演唱会,http://em.21dtv.com/songs/60028563.mkv
张伟文-逝去的诺言演唱会,http://em.21dtv.com/songs/60039552.mkv
张信哲-亲爱的小孩,http://em.21dtv.com/songs/60119496.mkv
张华-牛郎想织女演唱会,http://em.21dtv.com/songs/60032726.mkv
张国荣-侧面演唱会,http://em.21dtv.com/songs/60012140.mkv
张国荣-热情的沙漠演唱会,http://em.21dtv.com/songs/60036263.mkv
张学友+许慧欣-流星下的愿演唱会,http://em.21dtv.com/songs/60027735.mkv
张学友-你是爱我的演唱会,http://em.21dtv.com/songs/60031991.mkv
张帝+朱明瑛-万水千山总是情演唱会,http://em.21dtv.com/songs/60043310.mkv
张帝-为什么不爱我演唱会,http://em.21dtv.com/songs/60078099.mkv
张帝-毛毛歌演唱会,http://em.21dtv.com/songs/60028653.mkv
张德兰-情义两心坚演唱会,http://em.21dtv.com/songs/60035408.mkv
张德兰-明日话今天演唱会,http://em.21dtv.com/songs/60030134.mkv
张惠妹-冲动演唱会,http://em.21dtv.com/songs/60012845.mkv
张惠妹-天才白痴梦演唱会,http://em.21dtv.com/songs/60041755.mkv
张智霖+许秋怡-片片枫叶情演唱会,http://em.21dtv.com/songs/60033436.mkv
张杰就算没有如果h,ttps://vdse.bdstatic.com//b362a1c2ecbc60b18d3dc06cdc97f142.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T15%3A58%3A51Z%2F-1%2Fhost%2Ff5f960beaff319951e978ff3850b31434a5d64f13c03c9724e988c251426270d
张杰浮诛h,ttps://vdse.bdstatic.com/1c2dc5580507bc1b0ef507c63b3fc461.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F592cfc9d5b5bc41242144504ccf1f9f9df9d15b863f6f33c610e552faf629cd9
张柏芝+高雪岚-男人这东西演唱会,http://em.21dtv.com/songs/60031033.mkv
张清芳-时间的滋味演唱会,http://em.21dtv.com/songs/60039131.mkv
张清芳-纯粹,http://em.21dtv.com/songs/60013385.mkv
张碧晨/赵丽颖望h,ttps://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fbeb15438a125af0e53bc38c98b3f304da2e2c0f1f61103ce81a9df486dc138a3
张秀卿车站,http://vd2.bdstatic.com/mda-jjmnjgiabtvmy13u/sc/mda-jjmnjgiabtvmy13u.mp4
张蔷-爱你在心口难开演唱会,http://em.21dtv.com/songs/60008040.mkv
张行+文章-故乡的云,http://em.21dtv.com/songs/60019105.mkv
张行+杨波-三百六十五里路演唱会,http://em.21dtv.com/songs/60037168.mkv
张行+王梦麟-雨中即景演唱会,http://em.21dtv.com/songs/60055753.mkv
张行-一条路演唱会,http://em.21dtv.com/songs/60053735.mkv
张行-再说一句多余的话演唱会,http://em.21dtv.com/songs/60056983.mkv
张行-迟到演唱会,http://em.21dtv.com/songs/60012778.mkv
张赫宣-亲爱的小孩,http://em.21dtv.com/songs/60106865.mkv
张靓颖+权振东-亲爱的小孩,http://em.21dtv.com/songs/60069469.mkv
张靓颖-热情的沙漠,http://em.21dtv.com/songs/60087855.mkv
归来是故乡,http://mobi.kuwo.cn/tmevideo/tme1700466.mp4
当我孤独的时候还可以抱着你郑源h,ttps://vd4.bdstatic.com/mda-kgaerksrx80jgdu0/v1-cae/1080p/mda-kgaerksrx80jgdu0.mp4
彭佳慧-回味,http://vodcdn.video.taobao.com/oss/ali-video/6801f707771eacdb5264f8bb20e4d599/video.m3u8
彭羚+容祖儿-心淡演唱会,http://em.21dtv.com/songs/60084239.mkv
徐佳莹-旅行的意义演唱会,http://em.21dtv.com/songs/60076514.mkv
徐小凤-人生满希望演唱会,http://em.21dtv.com/songs/60036428.mkv
徐小凤-故乡的雨演唱会,http://em.21dtv.com/songs/60019095.mkv
徐小凤-每日怀念你演唱会,http://em.21dtv.com/songs/60029044.mkv
徐小凤-流下眼泪前演唱会,http://em.21dtv.com/songs/60027719.mkv
徐小凤-深秋立楼头,http://em.21dtv.com/songs/60038344.mkv
徐小凤-深秋立楼头演唱会,http://em.21dtv.com/songs/60038343.mkv
徐小凤-热情的沙漠演唱会,http://em.21dtv.com/songs/60036262.mkv
徐小凤-黎明不要来演唱会,http://em.21dtv.com/songs/60026833.mkv
得意的笑,http://vdown.kuwo.cn/resource//t4/22/49/ZAlSw_dVq1Q.mp4
忘记你需要多久DJ小鱼儿版h,ttps://vd2.bdstatic.com/mda-mc1sm1r5s9azchjv/v1-cae/1080p/mda-mc1sm1r5s9azchjv.mp4
怀旧金曲:刀郎《黄玫瑰》h,ttps://vdse.bdstatic.com//893331fdfab5d04e5c93e2adbbf1e949.mp4
怒击摇h,ttps://vd2.bdstatic.com/mda-mkibx9zvknj8d2fu/sc/cae_h264_nowatermark/1637355659217322910/mda-mkibx9zvknj8d2fu.mp4
情歌DJ《怎么可以如此冷血》《为爱受尽相思罪》h,ttps://vdse.bdstatic.com//61e318ea76e984f2bedb66f1ed1583be.mp4
情歌DJ《拈花一笑》《对面的小姐姐》《酒醉的蝴蝶》h,ttps://vdse.bdstatic.com//4eece717c6cc2fb9086a59a13ce30623.mp4
情歌DJ合集h,ttps://vd4.bdstatic.com/mda-mkp3tpu9ghk2ufev/sc/cae_h264/1637733480141753790/mda-mkp3tpu9ghk2ufev.mp4
情歌DJ舞曲h,ttps://vd2.bdstatic.com/mda-nag6y4ryfy5a0hjb/720p/h264_delogo/1642396108696963578/mda-nag6y4ryfy5a0hjb.mp4
情歌皇后林翠萍《相见不如不见》Fh,ttps://vdse.bdstatic.com//1f65ad884619a069c68572f1ac9e2b0e.mp4
情火h,ttps://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwfvL9QUoyKDRhQI.mp4
慢摇dj舞曲h,ttps://vd2.bdstatic.com/mda-mkpi5r0xe92ja446/sc/cae_h264/1637775035132431598/mda-mkpi5r0xe92ja446.mp4
慢摇舞曲-全民社会摇DJ,http://em.21dtv.com/songs/30000601.mkv
成都h,ttps://15799848.s21v.faiusr.com/58/ABUIABA6GAAgx5ei5wUoqOfenwE.mp4
成龙+MIC男团-美丽的神话,http://em.21dtv.com/songs/60131454.mkv
成龙+金喜善-美丽的神话,http://em.21dtv.com/songs/60029222.mkv
成龙+金喜善-美丽的神话hd剧情,http://em.21dtv.com/songs/60029219.mkv
成龙-男儿当自强演唱会,http://em.21dtv.com/songs/60030886.mkv
我们不一样h,ttps://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4Nfx9wUojcTB7Qc.mp4
我曾h,ttps://vd3.bdstatic.com/mda-jjm8i93paakzz8yj/hd/mda-jjm8i93paakzz8yj.mp4?pd=20&vt=1
我用自己的方式爱你,http://vdown.kuwo.cn:80/resource/t1/46/26af4a23c9e04725bd1dc491b662f386.mp4
我的心会继续直播h,ttps://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6_Ka4gUo3_-YYA.mp4
战斧乐队-美丽的世界,http://em.21dtv.com/songs/60130358.mkv
打工辛酸泪DJ2首h,ttps://vd4.bdstatic.com/mda-na5fafrtbvvf5wib/hd/cae_h264_delogo/1641996387070390433/mda-na5fafrtbvvf5wib.mp4
抖音热歌《大风吹+夜夜夜漫长》h,ttps://vdse.bdstatic.com//13da18e12728e9d7849f6589a3070b4c.mp4
拥抱着你离去h,ttps://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2bGM5gUo_NXfoAI.mp4
推荐9首DJ舞曲首首甜美醉人h,ttps://vd2.bdstatic.com/mda-mhig1c3sw223mx8p/1080p/cae_h264/1629380139191731149/mda-mhig1c3sw223mx8p.mp4
摩登兄弟探清水河,http://vd2.bdstatic.com/mda-jg6dffnbt92877h0/sc/mda-jg6dffnbt92877h0.mp4
故乡,http://vdown.kuwo.cn:80/resource/t4/23/63/hQYKyFEiljU.mp4
新世纪舞曲h,ttps://vd4.bdstatic.com/mda-mkq704rtr59i9jtj/sc/cae_h264/1637823373696903055/mda-mkq704rtr59i9jtj.mp4
新宝岛康乐队-光明戏院,http://em.21dtv.com/songs/60071972.mkv
新情歌DJh,ttps://vd3.bdstatic.com/mda-mkm49f32vcaf16y0/sc/cae_h264/1637551531193286304/mda-mkm49f32vcaf16y0.mp4
新歌h,ttps://vd4.bdstatic.com/mda-ncg9dxe96d9039u2/sc/cae_h264_delogo/1647648778266965968/mda-ncg9dxe96d9039u2.mp4
新歌上线h,ttps://vd4.bdstatic.com/mda-nc005jwr87jrdssh/sc/cae_h264_delogo/1646179767551234681/mda-nc005jwr87jrdssh.mp4
新歌上线7首h,ttps://vd2.bdstatic.com/mda-nc4fkdejg6k892tp/720p/h264_delogo/1646478313883739193/mda-nc4fkdejg6k892tp.mp4
新歌上线啥歌这么好听h,ttps://vd4.bdstatic.com/mda-nce4pddwfdazhgrt/sc/cae_h264_delogo/1647315872347291980/mda-nce4pddwfdazhgrt.mp4
新送情郎h,ttps://vd4.bdstatic.com/mda-meq936zru7niwvd2/sc/cae_h264/1621924823247730000/mda-meq936zru7niwvd2.mp4
方伊琪-默默祝福你演唱会,http://em.21dtv.com/songs/60076754.mkv
方大同-每个人都会演唱会,http://em.21dtv.com/songs/60029038.mkv
无奈的思绪h,ttps://vd4.bdstatic.com:443/mda-kkbxxmr5nn2swgu6/sc/cae_h264_nowatermark/1605192499/mda-kkbxxmr5nn2swgu6.mp4
日韩舞曲DJh,ttps://vd4.bdstatic.com/mda-mknatf58h2evy18i/sc/cae_h264/1637653930525484478/mda-mknatf58h2evy18i.mp4
旭日阳刚-老乡见老乡,http://em.21dtv.com/songs/60076356.mkv
最亲的人,http://mobi.kuwo.cn/tmevideo/tme2152057.mp4#http://mobi.kuwo.cn/tmevideo/tme1658520.mp4
最新djh,ttps://vd2.bdstatic.com/mda-mm4dszarfc74t9mx/sc/cae_h264/1638819159347843097/mda-mm4dszarfc74t9mx.mp4
月光瞑-蔡秋凤,http://txmov2.a.yximgs.com/upic/2020/11/25/15/BMjAyMDExMjUxNTQxMjRfMTU0MDc1NjUwOF8zOTc3MDYxOTQzOF8yXzM=_b_B5ef50d6b7967ca637b709b0bbd215806.mp4
望赵丽颖张碧晨h,ttps://vdse.bdstatic.com/25f5ae931f851bf09c48abaebe5d6f8d.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2017-05-11T09%3A02%3A31Z%2F-1%2F
朱咪咪+叶振棠-俩忘烟水里演唱会,http://em.21dtv.com/songs/60027329.mkv
朱咪咪-俩忘烟水里演唱会,http://em.21dtv.com/songs/60027330.mkv
朱咪咪-热情的沙漠演唱会,http://em.21dtv.com/songs/60036265.mkv
朱咪咪-难得有情人演唱会,http://em.21dtv.com/songs/60031206.mkv
朴孝敏–SKETCHh,ttps://15799848.s21v.faiusr.com/58/ABUIABA6GAAguq6r7gUouOyF4gE.mp4
权振东-亲爱的小孩,http://em.21dtv.com/songs/60071055.mkv
李丽珍-纯真,http://em.21dtv.com/songs/60013404.mkv
李丽蕊-念亲恩演唱会,http://em.21dtv.com/songs/60083552.mkv
李克勤+梁荣忠-恋爱大过天演唱会,http://em.21dtv.com/songs/60026999.mkv
李克勤-三千零一夜演唱会,http://em.21dtv.com/songs/60037285.mkv
李克勤-傻女演唱会,http://em.21dtv.com/songs/60037532.mkv
李克勤-球迷奇遇记演唱会,http://em.21dtv.com/songs/60035810.mkv
李克勤-缱绻星光下演唱会,http://em.21dtv.com/songs/60034340.mkv
李利依-青青小河边演唱会,http://em.21dtv.com/songs/60064734.mkv
李圣杰-痴心绝对,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
李宇春-零点五英里演唱会,http://em.21dtv.com/songs/60027451.mkv
李宗盛-鬼迷心窍演唱会,http://em.21dtv.com/songs/60019400.mkv
李家发+伍婉琛-片片枫叶情演唱会,http://em.21dtv.com/songs/60033435.mkv
李干慧-故乡的月,http://em.21dtv.com/songs/60019099.mkv
李心洁-像你,http://em.21dtv.com/songs/60049391.mkv
李治廷-奇迹等不到,http://em.21dtv.com/songs/60066224.mkv
李炜+江映蓉-亲爱的小孩,http://em.21dtv.com/songs/60098474.mkv
李玉刚-清明上河图,http://em.21dtv.com/songs/60034888.mkv
李玟-你在我心上演唱会,http://em.21dtv.com/songs/60032475.mkv
李玲玉女儿情,http://vd4.bdstatic.com/mda-jiqh0kcd7kgpwnmb/sc/mda-jiqh0kcd7kgpwnmb.mp4
李登威-你欠扁无原唱,http://em.21dtv.com/songs/60031948.mkv
李谷一-我爱你中国,http://em.21dtv.com/songs/60044658.mkv
杜德伟-情人,http://vdown.kuwo.cn:80/resource/t4/59/86/iXqIb2KOC3M.mp4
杨光-你是我的眼演唱会,http://em.21dtv.com/songs/60063248.mkv
杨千嬅-你还爱我吗演唱会,http://em.21dtv.com/songs/60031733.mkv
杨坤+人声兄弟-里约热内卢,http://em.21dtv.com/songs/60113670.mkv
杨坤-美丽的一天演唱会,http://em.21dtv.com/songs/60029246.mkv
杨坤-里约热内卢演唱会,http://em.21dtv.com/songs/60026879.mkv
杨小萍-梦醒不了情演唱会,http://em.21dtv.com/songs/60029704.mkv
林一峰-偏偏喜欢你演唱会,http://em.21dtv.com/songs/60033418.mkv
林一峰-情义两心坚演唱会,http://em.21dtv.com/songs/60035406.mkv
林子祥+谢安琪-俩忘烟水里演唱会,http://em.21dtv.com/songs/60076405.mkv
林子祥-千亿个夜晚,http://em.21dtv.com/songs/60034181.mkv
林子祥-千亿个夜晚演唱会,http://em.21dtv.com/songs/60034180.mkv
林子祥-千忆个夜晚,http://em.21dtv.com/songs/60092855.mkv
林子祥-每一个晚上演唱会,http://em.21dtv.com/songs/60029088.mkv
林子祥-男儿当自强演唱会,http://em.21dtv.com/songs/60030887.mkv
林忆莲-你令我性感演唱会,http://em.21dtv.com/songs/60031901.mkv
林忆莲-匆匆演唱会,http://em.21dtv.com/songs/60013474.mkv
林忆莲-存在演唱会,http://em.21dtv.com/songs/60013615.mkv
林忆莲-情人的眼泪,http://em.21dtv.com/songs/60035202.mkv
林忆莲-情人的眼泪演唱会,http://em.21dtv.com/songs/60035195.mkv
林翠萍-情网h,ttps://vd4.bdstatic.com:443/mda-mipn4ccctdasgr2r/fhd/cae_h264_nowatermark/1632498915227563300/mda-mipn4ccctdasgr2r.mp4
林翠萍《负心的你》Fh,ttps://vdse.bdstatic.com//16425f9f93e382e23bcde71f8ed85a4c.mp4
林翠萍《麦搁来这套》h,ttps://vdse.bdstatic.com//5b388a47b1233105831e09b8cadc1edd.mp4
林翠萍的《我太傻》h,ttps://vd2.bdstatic.com/mda-mb5qq1ic4yvekk6r/v2-hknm/sc/mda-mb5qq1ic4yvekk6r.mp4
林翠萍经典情歌《相思豆》Fh,ttps://vdse.bdstatic.com//986498bb0ccd2114ba1274df22fae332.mp4
林翠萍经典老歌《相会在梦里》Fh,ttps://vdse.bdstatic.com//00fb72cd0b27bec6d9c0cd915874b50e.mp4
柔柔的眼波柔柔的你h,ttps://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9dvx9wUowK2B3AY.mp4
柳影虹-偏偏喜欢你演唱会,http://em.21dtv.com/songs/60062698.mkv
梁咏琪-高妹正传演唱会,http://em.21dtv.com/songs/60018211.mkv
